Order ID,Order Date,Month,Quarter,Year,Region,Country,City,Customer Segment,Product Category,Product Name,Sales Channel,Sales Amount,Cost,Profit,Profit Margin %,Quantity Sold,Discount %,Shipping Cost,Delivery Status
ORD-10560,2024-06-15,Jun,Q2,2024,Latin America,Brazil,São Paulo,Consumer,Office Supplies,Whiteboard,Distributor,24558.18,14090.68,10467.5,0.4262,7,0.2354,11.05,Delivered
ORD-10561,2025-11-19,Nov,Q4,2025,Europe,Netherlands,Amsterdam,Corporate,Apparel,Uniform Shirt,Online,1417.4,1019.65,397.75,0.2806,18,0.0817,25.76,Delivered
ORD-10562,2025-07-04,Jul,Q3,2025,North America,USA,Los Angeles,Enterprise,Technology,Laptop Pro,Retail Store,21737.08,16336.39,5400.69,0.2485,50,0.1805,86.9,Delivered
ORD-10563,2024-03-12,Mar,Q1,2024,Latin America,Brazil,Rio de Janeiro,Consumer,Apparel,Branded Hoodie,Retail Store,11633.67,8388.35,3245.32,0.279,26,0.2132,31.29,In Transit
ORD-10564,2025-10-24,Oct,Q4,2025,Europe,Germany,Berlin,Consumer,Apparel,Corporate Polo,Retail Store,5589.71,4463.91,1125.8,0.2014,15,0.1873,43.01,In Transit
ORD-10565,2024-07-04,Jul,Q3,2024,Europe,UK,London,Corporate,Office Supplies,Stapler Set,Direct Sales,9033.02,5875.49,3157.53,0.3496,49,0.286,12.1,Delayed
ORD-10566,2025-04-04,Apr,Q2,2025,Africa,Kenya,Nairobi,Small Business,Technology,USB Hub,Online,221.22,116.7,104.52,0.4725,29,0.357,66.47,Returned
ORD-10567,2024-06-21,Jun,Q2,2024,Asia-Pacific,Australia,Sydney,Small Business,Furniture,Meeting Table,Distributor,1134.84,575.23,559.61,0.4931,31,0.0937,275.88,Delivered
ORD-10568,2024-07-10,Jul,Q3,2024,Asia-Pacific,India,Bengaluru,Enterprise,Furniture,Bookshelf,Direct Sales,4075.69,2082.8,1992.89,0.489,14,0.2968,124.32,Delivered
ORD-10569,2025-05-16,May,Q2,2025,Europe,Germany,Munich,Consumer,Apparel,Corporate Polo,Online,23684.11,12149.7,11534.41,0.487,6,0.2081,17.42,Delivered
ORD-10570,2024-01-17,Jan,Q1,2024,Asia-Pacific,India,Bengaluru,Enterprise,Office Supplies,Ballpoint Pens,Distributor,5102.69,2815.4,2287.29,0.4483,22,0.3873,21.61,In Transit
ORD-10571,2024-03-09,Mar,Q1,2024,Asia-Pacific,Japan,Tokyo,Consumer,Furniture,Office Chair,Distributor,522.53,353.19,169.34,0.3241,28,0.2146,151.56,Delivered
ORD-10572,2025-09-08,Sep,Q3,2025,Asia-Pacific,Japan,Tokyo,Corporate,Apparel,Work Boots,Retail Store,13596.18,10691.37,2904.81,0.2136,29,0.2855,35.02,Delivered
ORD-10573,2025-06-20,Jun,Q2,2025,Europe,Germany,Berlin,Enterprise,Furniture,Office Chair,Online,13459.49,9618.03,3841.46,0.2854,5,0.349,131.44,In Transit
ORD-10574,2025-01-05,Jan,Q1,2025,Asia-Pacific,Australia,Sydney,Corporate,Apparel,Branded Hoodie,Retail Store,880.43,728.16,152.27,0.1729,3,0.2489,21.2,Delivered
ORD-10575,2024-04-13,Apr,Q2,2024,North America,USA,Los Angeles,Enterprise,Electronics,Smart Speaker,Direct Sales,21346.79,17528.72,3818.07,0.1789,39,0.3852,126.46,Delivered
ORD-10576,2024-06-20,Jun,Q2,2024,North America,USA,Los Angeles,Small Business,Furniture,Meeting Table,Direct Sales,19743.96,11766.56,7977.4,0.404,36,0.0387,164.01,Delivered
ORD-10577,2024-11-25,Nov,Q4,2024,Europe,Germany,Berlin,Corporate,Electronics,Smart Speaker,Online,10745.79,8227.02,2518.77,0.2344,26,0.2801,60.58,Delivered
ORD-10578,2025-03-08,Mar,Q1,2025,North America,USA,New York,Consumer,Technology,Laptop Pro,Distributor,13438.66,10467.39,2971.27,0.2211,20,0.2338,67.28,Returned
ORD-10579,2025-04-10,Apr,Q2,2025,North America,USA,Los Angeles,Consumer,Technology,Webcam 4K,Retail Store,6034.6,4131.99,1902.61,0.3153,35,0.2418,84.6,Delivered
ORD-10580,2024-07-20,Jul,Q3,2024,Africa,Kenya,Nairobi,Small Business,Furniture,Meeting Table,Online,5340.45,3687.25,1653.2,0.3096,7,0.1293,210.34,Delivered
ORD-10581,2025-06-07,Jun,Q2,2025,Asia-Pacific,India,Mumbai,Consumer,Furniture,Bookshelf,Direct Sales,4692.44,3593.62,1098.82,0.2342,6,0.1831,141.2,Delivered
ORD-10582,2025-08-26,Aug,Q3,2025,Africa,South Africa,Johannesburg,Corporate,Office Supplies,Ballpoint Pens,Retail Store,18096.94,13748.22,4348.72,0.2403,37,0.082,8.28,Delivered
ORD-10583,2024-01-26,Jan,Q1,2024,North America,USA,Los Angeles,Corporate,Furniture,Bookshelf,Distributor,6761.42,3574.62,3186.8,0.4713,14,0.1972,139.2,Delivered
ORD-10584,2024-04-18,Apr,Q2,2024,Asia-Pacific,India,Mumbai,Small Business,Electronics,Smart Speaker,Retail Store,17589.73,10426.6,7163.13,0.4072,35,0.3957,117.21,Delivered
ORD-10585,2025-04-11,Apr,Q2,2025,Africa,Egypt,Cairo,Small Business,Office Supplies,Sticky Notes,Distributor,15110.87,8355.44,6755.43,0.4471,30,0.12,11.77,Delayed
ORD-10586,2025-09-04,Sep,Q3,2025,Africa,Kenya,Nairobi,Consumer,Furniture,Bookshelf,Retail Store,15551.87,8385.63,7166.24,0.4608,4,0.2798,269.89,Delivered
ORD-10587,2025-05-18,May,Q2,2025,Europe,UK,London,Enterprise,Apparel,Safety Vest,Online,2471.7,1776.61,695.09,0.2812,14,0.1949,43.39,In Transit
ORD-10588,2025-12-03,Dec,Q4,2025,Latin America,Argentina,Buenos Aires,Small Business,Apparel,Uniform Shirt,Distributor,18609.49,13640.34,4969.15,0.267,43,0.3982,29.8,Delivered
ORD-10589,2025-01-06,Jan,Q1,2025,Latin America,Argentina,Buenos Aires,Corporate,Apparel,Work Boots,Direct Sales,11306.6,6215.96,5090.64,0.4502,35,0.0224,16.58,Delivered
ORD-10590,2024-08-30,Aug,Q3,2024,North America,USA,New York,Small Business,Furniture,Bookshelf,Direct Sales,5022.49,3403.81,1618.68,0.3223,2,0.2892,199.82,Delivered
ORD-10591,2024-08-09,Aug,Q3,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Technology,Mechanical Keyboard,Direct Sales,3726.15,2122.62,1603.53,0.4303,37,0.0404,119.99,Delivered
ORD-10592,2025-12-15,Dec,Q4,2025,North America,USA,Los Angeles,Enterprise,Electronics,"Tablet 10""",Distributor,17611.67,12021.71,5589.96,0.3174,23,0.3576,76.27,Delivered
ORD-10593,2024-04-25,Apr,Q2,2024,Africa,Nigeria,Lagos,Enterprise,Office Supplies,Stapler Set,Retail Store,1375.48,1021.13,354.35,0.2576,42,0.3555,11.15,Delivered
ORD-10594,2024-04-09,Apr,Q2,2024,Africa,South Africa,Johannesburg,Consumer,Furniture,Standing Desk,Online,9104.02,5720.54,3383.48,0.3716,40,0.0762,121.16,In Transit
ORD-10595,2025-04-06,Apr,Q2,2025,Africa,Nigeria,Lagos,Corporate,Electronics,Smart Speaker,Retail Store,12629.16,8763.81,3865.35,0.3061,38,0.3645,67.45,Delivered
ORD-10596,2024-09-06,Sep,Q3,2024,Latin America,Mexico,Mexico City,Enterprise,Electronics,Portable Charger,Direct Sales,22359.93,15438.28,6921.65,0.3096,7,0.0379,124.05,Delayed
ORD-10597,2024-10-30,Oct,Q4,2024,Asia-Pacific,India,Bengaluru,Consumer,Apparel,Branded Hoodie,Online,2244.78,1348.01,896.77,0.3995,19,0.3567,24.83,In Transit
ORD-10598,2024-03-14,Mar,Q1,2024,Latin America,Mexico,Mexico City,Small Business,Electronics,Noise Cancelling Headphones,Distributor,5465.03,3726.55,1738.48,0.3181,10,0.1892,69.06,In Transit
ORD-10599,2025-04-10,Apr,Q2,2025,Asia-Pacific,India,Bengaluru,Enterprise,Office Supplies,Sticky Notes,Direct Sales,23527.91,12304.37,11223.54,0.477,2,0.3713,15.74,Delayed
ORD-10600,2024-08-23,Aug,Q3,2024,Africa,Nigeria,Lagos,Enterprise,Technology,USB Hub,Distributor,14110.12,8951.2,5158.92,0.3656,27,0.025,75.56,In Transit
ORD-10601,2025-12-09,Dec,Q4,2025,North America,USA,New York,Corporate,Furniture,Office Chair,Direct Sales,24114.36,19383.95,4730.41,0.1962,15,0.1279,276.25,In Transit
ORD-10602,2025-12-02,Dec,Q4,2025,Europe,UK,London,Enterprise,Office Supplies,Sticky Notes,Online,14183.53,8915.33,5268.2,0.3714,37,0.1505,15.39,Delivered
ORD-10603,2024-09-29,Sep,Q3,2024,North America,Canada,Toronto,Corporate,Apparel,Corporate Polo,Online,18116.01,9592.97,8523.04,0.4705,21,0.1258,35.55,Delayed
ORD-10604,2024-04-24,Apr,Q2,2024,North America,Canada,Vancouver,Consumer,Electronics,"Tablet 10""",Distributor,4914.15,3631.11,1283.04,0.2611,49,0.1262,137.15,Delivered
ORD-10605,2025-11-19,Nov,Q4,2025,North America,USA,New York,Small Business,Electronics,Noise Cancelling Headphones,Retail Store,3230.08,2135.89,1094.19,0.3388,1,0.076,78.63,Delivered
ORD-10606,2024-06-28,Jun,Q2,2024,Asia-Pacific,Australia,Sydney,Enterprise,Apparel,Safety Vest,Direct Sales,17772.45,9119.67,8652.78,0.4869,39,0.2073,32.08,Delivered
ORD-10607,2025-07-27,Jul,Q3,2025,Europe,Germany,Berlin,Consumer,Furniture,Meeting Table,Online,1715.99,1183.28,532.71,0.3104,24,0.3624,225.88,Delivered
ORD-10608,2025-09-17,Sep,Q3,2025,Latin America,Argentina,Buenos Aires,Small Business,Technology,USB Hub,Retail Store,8525.36,6284.15,2241.21,0.2629,8,0.2426,82.06,Delivered
ORD-10609,2024-03-25,Mar,Q1,2024,Africa,Kenya,Nairobi,Consumer,Furniture,Bookshelf,Retail Store,13298.3,10801.15,2497.15,0.1878,25,0.2582,246.58,Delivered
ORD-10610,2025-04-24,Apr,Q2,2025,Asia-Pacific,Singapore,Singapore,Small Business,Apparel,Branded Hoodie,Retail Store,10400.27,5711.59,4688.68,0.4508,27,0.2535,28.29,Delivered
ORD-10611,2024-08-25,Aug,Q3,2024,Asia-Pacific,Australia,Sydney,Corporate,Apparel,Corporate Polo,Direct Sales,5167.43,3778.0,1389.43,0.2689,20,0.3841,30.68,Delayed
ORD-10612,2024-06-14,Jun,Q2,2024,Africa,South Africa,Johannesburg,Consumer,Electronics,Smart Speaker,Distributor,21428.64,13046.88,8381.76,0.3911,17,0.0502,138.59,Delivered
ORD-10613,2025-08-30,Aug,Q3,2025,North America,USA,Los Angeles,Small Business,Furniture,Filing Cabinet,Distributor,8475.01,6512.17,1962.84,0.2316,5,0.379,153.66,Delivered
ORD-10614,2024-03-26,Mar,Q1,2024,Asia-Pacific,India,Bengaluru,Enterprise,Technology,USB Hub,Online,14097.4,11757.91,2339.49,0.166,5,0.1515,109.93,In Transit
ORD-10615,2025-03-13,Mar,Q1,2025,Asia-Pacific,Australia,Sydney,Small Business,Apparel,Branded Hoodie,Retail Store,12156.91,8648.09,3508.82,0.2886,31,0.1153,16.49,Returned
ORD-10616,2024-04-22,Apr,Q2,2024,North America,Canada,Vancouver,Small Business,Office Supplies,Ballpoint Pens,Retail Store,17308.54,10278.1,7030.44,0.4062,30,0.3795,19.67,Returned
ORD-10617,2024-02-14,Feb,Q1,2024,Latin America,Mexico,Mexico City,Small Business,Office Supplies,Printer Paper,Direct Sales,5570.09,4674.03,896.06,0.1609,11,0.259,18.21,In Transit
ORD-10618,2024-10-16,Oct,Q4,2024,Latin America,Brazil,São Paulo,Consumer,Electronics,Noise Cancelling Headphones,Direct Sales,12114.08,6533.55,5580.53,0.4607,19,0.3882,76.85,Delivered
ORD-10619,2025-11-22,Nov,Q4,2025,Asia-Pacific,India,Mumbai,Consumer,Electronics,Noise Cancelling Headphones,Retail Store,6031.41,3291.47,2739.94,0.4543,49,0.3864,87.18,In Transit
ORD-10620,2025-06-20,Jun,Q2,2025,Europe,Germany,Berlin,Consumer,Technology,Wireless Mouse,Direct Sales,2210.68,1813.42,397.26,0.1797,4,0.3086,108.36,Delivered
ORD-10621,2024-08-16,Aug,Q3,2024,North America,Canada,Toronto,Corporate,Office Supplies,Whiteboard,Direct Sales,18706.18,10372.43,8333.75,0.4455,39,0.3923,10.88,Delivered
ORD-10622,2024-01-29,Jan,Q1,2024,Europe,Netherlands,Amsterdam,Enterprise,Apparel,Work Boots,Online,18413.04,14630.36,3782.68,0.2054,7,0.1461,31.64,In Transit
ORD-10623,2025-05-24,May,Q2,2025,Asia-Pacific,Singapore,Singapore,Corporate,Technology,Mechanical Keyboard,Retail Store,1627.46,921.1,706.36,0.434,2,0.2428,104.4,Delivered
ORD-10624,2024-06-13,Jun,Q2,2024,Africa,Egypt,Cairo,Corporate,Technology,Laptop Pro,Online,12619.31,9623.42,2995.89,0.2374,18,0.2974,65.38,Delivered
ORD-10625,2024-12-05,Dec,Q4,2024,North America,Canada,Toronto,Small Business,Furniture,Office Chair,Retail Store,13893.85,11591.8,2302.05,0.1657,46,0.302,148.03,Delivered
ORD-10626,2025-08-20,Aug,Q3,2025,Africa,South Africa,Johannesburg,Corporate,Apparel,Uniform Shirt,Direct Sales,3005.56,2289.12,716.44,0.2384,37,0.1365,31.49,In Transit
ORD-10627,2024-06-09,Jun,Q2,2024,Latin America,Brazil,São Paulo,Consumer,Electronics,Noise Cancelling Headphones,Direct Sales,12625.79,9581.04,3044.75,0.2412,19,0.3768,58.66,Delayed
ORD-10628,2025-10-23,Oct,Q4,2025,North America,USA,Chicago,Consumer,Technology,Webcam 4K,Retail Store,8970.62,5691.02,3279.6,0.3656,14,0.1207,108.35,Delivered
ORD-10629,2025-08-28,Aug,Q3,2025,Asia-Pacific,Australia,Sydney,Enterprise,Electronics,Noise Cancelling Headphones,Distributor,13383.66,10472.55,2911.11,0.2175,23,0.1464,102.33,Delivered
ORD-10630,2024-07-20,Jul,Q3,2024,Europe,UK,London,Enterprise,Electronics,LED Monitor,Distributor,2260.04,1662.23,597.81,0.2645,45,0.0228,103.04,Delivered
ORD-10631,2025-08-22,Aug,Q3,2025,North America,Canada,Vancouver,Small Business,Furniture,Bookshelf,Direct Sales,10218.52,8036.11,2182.41,0.2136,35,0.2163,134.34,Delivered
ORD-10632,2025-12-16,Dec,Q4,2025,Asia-Pacific,Australia,Sydney,Corporate,Furniture,Bookshelf,Direct Sales,16677.55,8743.32,7934.23,0.4757,18,0.3791,191.28,Delivered
ORD-10633,2024-10-13,Oct,Q4,2024,Africa,South Africa,Johannesburg,Corporate,Electronics,Smart Speaker,Retail Store,15089.34,8958.3,6131.04,0.4063,6,0.3579,91.06,Delivered
ORD-10634,2025-09-19,Sep,Q3,2025,Latin America,Brazil,Rio de Janeiro,Corporate,Technology,Wireless Mouse,Retail Store,21638.37,12632.04,9006.33,0.4162,41,0.0713,73.44,Delivered
ORD-10635,2025-10-27,Oct,Q4,2025,Europe,Netherlands,Amsterdam,Small Business,Technology,Wireless Mouse,Direct Sales,8733.3,5301.24,3432.06,0.393,20,0.3184,45.83,Delivered
ORD-10636,2025-01-30,Jan,Q1,2025,Latin America,Brazil,Rio de Janeiro,Consumer,Technology,USB Hub,Online,20782.83,14196.86,6585.97,0.3169,13,0.243,109.96,Delivered
ORD-10637,2025-12-06,Dec,Q4,2025,North America,USA,New York,Small Business,Office Supplies,Sticky Notes,Distributor,13286.36,9813.35,3473.01,0.2614,39,0.119,10.62,Delivered
ORD-10638,2024-05-17,May,Q2,2024,Asia-Pacific,India,Bengaluru,Corporate,Electronics,Smart Speaker,Retail Store,12109.05,7561.32,4547.73,0.3756,26,0.2647,130.89,Delivered
ORD-10639,2024-05-09,May,Q2,2024,North America,Canada,Toronto,Small Business,Technology,Wireless Mouse,Retail Store,23255.05,18979.51,4275.54,0.1839,19,0.2646,47.88,In Transit
ORD-10640,2024-04-14,Apr,Q2,2024,Europe,France,Paris,Corporate,Office Supplies,Printer Paper,Retail Store,11000.76,7777.05,3223.71,0.293,7,0.1874,20.8,Delivered
ORD-10641,2025-05-01,May,Q2,2025,Asia-Pacific,Singapore,Singapore,Consumer,Technology,Wireless Mouse,Retail Store,2333.55,1553.99,779.56,0.3341,33,0.3431,40.33,Delivered
ORD-10642,2024-12-28,Dec,Q4,2024,North America,USA,Los Angeles,Enterprise,Electronics,Noise Cancelling Headphones,Direct Sales,4529.21,2535.81,1993.4,0.4401,24,0.3754,61.32,In Transit
ORD-10643,2025-06-23,Jun,Q2,2025,Asia-Pacific,India,Mumbai,Small Business,Apparel,Branded Hoodie,Online,10903.81,7008.57,3895.24,0.3572,47,0.3971,23.62,Delayed
ORD-10644,2024-11-15,Nov,Q4,2024,North America,Canada,Toronto,Consumer,Office Supplies,Printer Paper,Retail Store,24980.26,17751.95,7228.31,0.2894,49,0.2393,8.47,Delivered
ORD-10645,2024-06-17,Jun,Q2,2024,Africa,Nigeria,Lagos,Corporate,Electronics,LED Monitor,Online,8273.55,6472.73,1800.82,0.2177,48,0.2045,54.99,Delayed
ORD-10646,2025-12-16,Dec,Q4,2025,Asia-Pacific,India,Bengaluru,Consumer,Apparel,Branded Hoodie,Retail Store,8939.88,6343.82,2596.06,0.2904,39,0.2209,23.23,Delivered
ORD-10647,2024-05-17,May,Q2,2024,North America,USA,Los Angeles,Enterprise,Technology,Wireless Mouse,Distributor,7657.25,5673.45,1983.8,0.2591,1,0.0426,60.78,In Transit
ORD-10648,2025-06-23,Jun,Q2,2025,Africa,Kenya,Nairobi,Consumer,Technology,Wireless Mouse,Online,15733.81,10252.75,5481.06,0.3484,32,0.1857,103.98,Delivered
ORD-10649,2025-05-09,May,Q2,2025,North America,USA,Los Angeles,Enterprise,Apparel,Work Boots,Distributor,2584.11,2011.58,572.53,0.2216,31,0.0051,29.31,Delivered
ORD-10650,2024-10-19,Oct,Q4,2024,North America,Canada,Toronto,Enterprise,Furniture,Office Chair,Distributor,12107.41,9317.62,2789.79,0.2304,10,0.3729,249.54,In Transit
ORD-10651,2024-05-09,May,Q2,2024,Europe,Germany,Munich,Enterprise,Electronics,"Tablet 10""",Online,21338.31,17529.05,3809.26,0.1785,15,0.2046,140.41,Delivered
ORD-10652,2024-04-23,Apr,Q2,2024,Asia-Pacific,Japan,Tokyo,Small Business,Apparel,Safety Vest,Direct Sales,14824.66,7855.48,6969.18,0.4701,50,0.0485,42.28,Delivered
ORD-10653,2024-04-24,Apr,Q2,2024,Europe,France,Paris,Consumer,Apparel,Uniform Shirt,Retail Store,9713.87,4922.9,4790.97,0.4932,19,0.3125,24.81,Delivered
ORD-10654,2025-02-17,Feb,Q1,2025,North America,USA,Chicago,Enterprise,Furniture,Office Chair,Distributor,5924.68,3776.95,2147.73,0.3625,36,0.1213,135.93,In Transit
ORD-10655,2024-05-23,May,Q2,2024,North America,Canada,Toronto,Consumer,Office Supplies,Printer Paper,Online,8474.07,5526.26,2947.81,0.3479,34,0.3424,10.39,In Transit
ORD-10656,2024-04-05,Apr,Q2,2024,Europe,France,Paris,Consumer,Technology,Laptop Pro,Online,13437.94,11124.35,2313.59,0.1722,10,0.002,48.5,Delivered
ORD-10657,2025-04-08,Apr,Q2,2025,Asia-Pacific,India,Bengaluru,Small Business,Apparel,Corporate Polo,Distributor,20889.0,16997.02,3891.98,0.1863,14,0.1967,39.2,Delivered
ORD-10658,2025-11-12,Nov,Q4,2025,Europe,Germany,Munich,Corporate,Technology,Webcam 4K,Distributor,15758.94,8168.2,7590.74,0.4817,3,0.105,58.48,Delayed
ORD-10659,2025-10-15,Oct,Q4,2025,Asia-Pacific,India,Mumbai,Corporate,Apparel,Uniform Shirt,Online,23182.4,17717.64,5464.76,0.2357,47,0.1518,35.17,Delivered
ORD-10660,2025-11-14,Nov,Q4,2025,Latin America,Argentina,Buenos Aires,Enterprise,Office Supplies,Whiteboard,Direct Sales,15427.26,9777.54,5649.72,0.3662,13,0.2625,11.73,Delivered
ORD-10661,2025-02-13,Feb,Q1,2025,Europe,Netherlands,Amsterdam,Small Business,Electronics,Smart Speaker,Distributor,11197.73,8602.17,2595.56,0.2318,13,0.1269,99.79,Delivered
ORD-10662,2025-12-17,Dec,Q4,2025,Europe,Germany,Berlin,Consumer,Apparel,Uniform Shirt,Distributor,19106.04,14306.85,4799.19,0.2512,30,0.0588,44.2,Delivered
ORD-10663,2025-10-17,Oct,Q4,2025,Europe,Germany,Berlin,Enterprise,Office Supplies,Ballpoint Pens,Distributor,22199.79,16362.47,5837.32,0.2629,14,0.2163,18.04,Delivered
ORD-10664,2025-07-14,Jul,Q3,2025,Asia-Pacific,India,Mumbai,Corporate,Office Supplies,Ballpoint Pens,Distributor,10603.56,6645.93,3957.63,0.3732,23,0.337,17.41,Delayed
ORD-10665,2024-07-17,Jul,Q3,2024,Latin America,Brazil,Rio de Janeiro,Corporate,Technology,USB Hub,Distributor,9537.25,5416.63,4120.62,0.4321,24,0.0155,82.93,Delivered
ORD-10666,2025-07-11,Jul,Q3,2025,North America,USA,Los Angeles,Consumer,Apparel,Work Boots,Online,9287.79,5426.39,3861.4,0.4158,45,0.3788,22.2,In Transit
ORD-10667,2024-04-11,Apr,Q2,2024,Latin America,Brazil,Rio de Janeiro,Small Business,Technology,Wireless Mouse,Distributor,20538.92,11612.1,8926.82,0.4346,1,0.0155,106.5,In Transit
ORD-10668,2025-08-05,Aug,Q3,2025,Asia-Pacific,India,Mumbai,Enterprise,Apparel,Safety Vest,Distributor,6106.98,3086.62,3020.36,0.4946,20,0.0995,20.0,Delivered
ORD-10669,2025-10-03,Oct,Q4,2025,Asia-Pacific,Singapore,Singapore,Enterprise,Technology,Webcam 4K,Direct Sales,22365.14,17576.26,4788.88,0.2141,17,0.2203,116.77,Delivered
ORD-10670,2025-01-27,Jan,Q1,2025,Africa,Egypt,Cairo,Small Business,Apparel,Safety Vest,Direct Sales,9648.68,7555.66,2093.02,0.2169,36,0.0038,22.78,Returned
ORD-10671,2024-12-30,Dec,Q4,2024,Latin America,Mexico,Mexico City,Enterprise,Furniture,Filing Cabinet,Direct Sales,16624.26,11254.96,5369.3,0.323,12,0.2363,103.6,Delivered
ORD-10672,2024-11-01,Nov,Q4,2024,North America,USA,Chicago,Enterprise,Technology,Laptop Pro,Online,21968.49,14580.75,7387.74,0.3363,5,0.1211,61.82,Delivered
ORD-10673,2025-08-28,Aug,Q3,2025,Europe,Germany,Berlin,Corporate,Technology,Wireless Mouse,Retail Store,477.84,369.12,108.72,0.2275,47,0.2708,50.48,Delivered
ORD-10674,2024-07-01,Jul,Q3,2024,Asia-Pacific,India,Bengaluru,Corporate,Office Supplies,Stapler Set,Distributor,433.9,228.25,205.65,0.474,23,0.2493,15.06,Delivered
ORD-10675,2024-11-16,Nov,Q4,2024,Latin America,Argentina,Buenos Aires,Small Business,Technology,Laptop Pro,Retail Store,8456.67,5590.05,2866.62,0.339,32,0.1627,63.81,In Transit
ORD-10676,2025-02-06,Feb,Q1,2025,Africa,Egypt,Cairo,Small Business,Office Supplies,Stapler Set,Online,12101.46,6233.58,5867.88,0.4849,28,0.1809,12.14,Returned
ORD-10677,2024-08-16,Aug,Q3,2024,Africa,Nigeria,Lagos,Small Business,Technology,USB Hub,Online,24904.48,16688.88,8215.6,0.3299,20,0.1251,93.13,Returned
ORD-10678,2025-06-05,Jun,Q2,2025,Africa,Kenya,Nairobi,Enterprise,Apparel,Safety Vest,Retail Store,4045.47,3161.66,883.81,0.2185,37,0.3632,16.97,Delivered
ORD-10679,2025-01-15,Jan,Q1,2025,Latin America,Mexico,Mexico City,Small Business,Apparel,Work Boots,Direct Sales,21998.62,11541.82,10456.8,0.4753,26,0.1928,23.34,Delivered
ORD-10680,2025-07-27,Jul,Q3,2025,Europe,UK,London,Corporate,Furniture,Standing Desk,Direct Sales,4138.37,3398.49,739.88,0.1788,32,0.002,139.49,Delivered
ORD-10681,2024-09-25,Sep,Q3,2024,Europe,UK,London,Small Business,Technology,Webcam 4K,Direct Sales,1255.43,1019.31,236.12,0.1881,35,0.2504,80.45,Delivered
ORD-10682,2024-12-18,Dec,Q4,2024,Latin America,Mexico,Mexico City,Consumer,Electronics,Noise Cancelling Headphones,Retail Store,14649.56,9692.62,4956.94,0.3384,19,0.2073,81.44,In Transit
ORD-10683,2025-04-12,Apr,Q2,2025,Europe,Germany,Munich,Corporate,Electronics,Noise Cancelling Headphones,Distributor,15314.48,9136.23,6178.25,0.4034,6,0.3025,140.5,Delivered
ORD-10684,2024-10-25,Oct,Q4,2024,Latin America,Mexico,Mexico City,Small Business,Apparel,Safety Vest,Retail Store,11953.81,7885.15,4068.66,0.3404,28,0.261,26.93,Delivered
ORD-10685,2024-09-29,Sep,Q3,2024,Latin America,Argentina,Buenos Aires,Consumer,Apparel,Safety Vest,Online,12002.19,7597.07,4405.12,0.367,3,0.237,30.06,Delivered
ORD-10686,2025-12-12,Dec,Q4,2025,Asia-Pacific,Japan,Tokyo,Consumer,Furniture,Office Chair,Online,22176.73,17035.17,5141.56,0.2318,4,0.0524,286.49,In Transit
ORD-10687,2024-04-23,Apr,Q2,2024,Asia-Pacific,India,Bengaluru,Small Business,Furniture,Office Chair,Online,12318.29,7811.12,4507.17,0.3659,31,0.1627,258.93,Delivered
ORD-10688,2025-04-16,Apr,Q2,2025,Europe,Germany,Berlin,Small Business,Apparel,Corporate Polo,Direct Sales,2774.62,2273.22,501.4,0.1807,17,0.3751,43.38,Delivered
ORD-10689,2025-09-13,Sep,Q3,2025,Africa,Kenya,Nairobi,Enterprise,Apparel,Branded Hoodie,Retail Store,21475.91,17859.36,3616.55,0.1684,42,0.044,27.7,Delivered
ORD-10690,2024-07-26,Jul,Q3,2024,North America,Canada,Vancouver,Small Business,Electronics,Smart Speaker,Online,9259.48,5163.11,4096.37,0.4424,3,0.2784,125.37,Delayed
ORD-10691,2024-01-02,Jan,Q1,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Office Supplies,Whiteboard,Retail Store,12054.68,9455.03,2599.65,0.2157,15,0.0652,20.3,Delivered
ORD-10692,2024-11-01,Nov,Q4,2024,Asia-Pacific,India,Bengaluru,Small Business,Technology,USB Hub,Direct Sales,18037.29,11075.31,6961.98,0.386,13,0.3143,105.36,Delivered
ORD-10693,2024-07-16,Jul,Q3,2024,Africa,Nigeria,Lagos,Enterprise,Apparel,Safety Vest,Retail Store,11196.41,6081.32,5115.09,0.4569,5,0.0505,19.42,Delivered
ORD-10694,2025-07-13,Jul,Q3,2025,Europe,Germany,Munich,Consumer,Apparel,Uniform Shirt,Online,15189.74,8150.77,7038.97,0.4634,38,0.0202,41.43,In Transit
ORD-10695,2024-12-22,Dec,Q4,2024,North America,USA,New York,Consumer,Technology,Laptop Pro,Direct Sales,2042.05,1480.43,561.62,0.275,25,0.0257,87.01,In Transit
ORD-10696,2025-10-04,Oct,Q4,2025,North America,USA,Chicago,Enterprise,Office Supplies,Whiteboard,Retail Store,3313.01,2685.9,627.11,0.1893,46,0.1099,8.11,Delivered
ORD-10697,2025-03-09,Mar,Q1,2025,Asia-Pacific,Japan,Tokyo,Consumer,Furniture,Filing Cabinet,Online,24174.95,14321.35,9853.6,0.4076,15,0.3083,101.08,Delivered
ORD-10698,2025-09-28,Sep,Q3,2025,Europe,Germany,Berlin,Enterprise,Technology,USB Hub,Online,10126.51,5750.1,4376.41,0.4322,15,0.0272,57.17,Delivered
ORD-10699,2025-11-28,Nov,Q4,2025,Asia-Pacific,Australia,Sydney,Corporate,Technology,Mechanical Keyboard,Online,2109.64,1091.58,1018.06,0.4826,21,0.0936,61.48,Delivered
